title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable atmos.day.epfy_tavg-p39-hy-air (EdayZ.epfy),810,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/810,day atmos CMIP6 UKESM1 HadGEM3-GC31,epfy_tavg-p39-hy-air,northward_eliassen_palm_flux_in_air,"""cell_methods"" was ""longitude: mean time: mean""; ; ""comment"" was ""Transformed Eulerian Mean Diagnostics Meridional component Fy of Eliassen-Palm (EP) flux (Fy, Fz) derived from 6hr or higher frequency fields (use daily fields or 12 hr fields if the 6 hr are not available). Please use the definitions given by equation 3.5.3a of Andrews, Holton and Leovy text book, but scaled by density to have units m3 s-2."";",,longitude: time: mean where air,zonal mean; hence YZT,latitude plev39 time,day,Northward Component of the Eliassen-Palm Flux,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: mean time: mean CMIP7:longitude: time: mean where air,",m3 s-2,CMIP6 CMOR variable,"scale_epflux(m01s30i312[blev=PLEV39, lbproc=192], m01s30i301[blev=PLEV39, lbproc=192])",,"scale_epflux(m01s30i312[blev=PLEV39, lbproc=192], m01s30i301[blev=PLEV39, lbproc=192])",,m3 s-2
Variable atmos.day.zg_tavg-p19-hxy-air (Eday.zg),809,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/809,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV,zg_tavg-p19-hxy-air,geopotential_height,,area: areacella,time: mean,"Geopotential is the sum of the specific gravitational potential energy relative to the geoid and the specific centripetal potential energy. Geopotential height is the geopotential divided by the standard acceleration due to gravity. It is numerically similar to the altitude (or geometric height) and not to the quantity with standard name height, which is relative to the surface.",longitude latitude plev19 time,day,Geopotential Height,atmos,,,m,CMIP6 CMOR variable,"m01s30i297[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,"m01s30i297[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,m
Variable atmos.day.wap_tavg-p19-hxy-u (Eday.wap),807,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/807,day atmos CMIP6 UKESM1 HadGEM3-GC31,wap_tavg-p19-hxy-u,lagrangian_tendency_of_air_pressure,"""comment"" was ""Omega (vertical velocity in pressure coordinates, positive downwards)"";",area: areacella,time: mean,"wap is a lower priority request (level 2, not level 1)",longitude latitude plev19 time,day,Omega (=dp/dt),atmos,,,Pa s-1,CMIP6 CMOR variable,"m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,"m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,Pa s-1
Variable atmos.day.va_tavg-p19-hxy-air (Eday.va),804,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/804,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV,va_tavg-p19-hxy-air,northward_wind,,area: areacella,time: mean,Meridional wind (positive in a northward direction).,longitude latitude plev19 time,day,Northward Wind,atmos,,,m s-1,CMIP6 CMOR variable,"m01s30i202[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]",,"m01s30i202[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]",,m s-1
Variable atmos.day.ua_tavg-p19-hxy-air (Eday.ua),801,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/801,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV,ua_tavg-p19-hxy-air,eastward_wind,,area: areacella,time: mean,Zonal wind (positive in a eastward direction).,longitude latitude plev19 time,day,Eastward Wind,atmos,,,m s-1,CMIP6 CMOR variable,"m01s30i201[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]",,"m01s30i201[blev=PLEV19, lbproc=128] / m01s30i301[blev=PLEV19, lbproc=128]",,m s-1
Variable atmos.day.??_tavg-u-hxy-lnd (Eday.tsns),800,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/800,day atmos CMIP6 UKESM1 HadGEM3-GC31,??_tavg-u-hxy-lnd,surface_temperature,"""comment"" was ""Temperature of the snow surface as it interacts with the atmosphere, averaged over a grid cell."";",area: areacella,area: mean where land time: mean,Snow Surface Temperature,longitude latitude time,day,Snow Surface Temperature,atmos,,,K,CMIP6 CMOR variable,m01s00i024[lbproc=128],,m01s00i024[lbproc=128],,K
Variable atmos.day.ts_tavg-u-hxy-u (Eday.ts),797,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/797,day atmos CMIP6 UKESM1 HadGEM3-GC31,ts_tavg-u-hxy-u,surface_temperature,"""comment"" was ""Temperature of the lower boundary of the atmosphere"";",area: areacella,area: time: mean,Surface temperature (skin for open ocean),longitude latitude time,day,Surface Temperature,atmos,,,K,CMIP6 CMOR variable,m01s00i024[lbproc=128],,m01s00i024[lbproc=128],,K
Variable atmos.day.tdps_tavg-h2m-hxy-u (Eday.tdps),795,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/795,day atmos CMIP6 UKESM1 HadGEM3-GC31,tdps_tavg-h2m-hxy-u,dew_point_temperature,,area: areacella,area: time: mean,Dew point temperature is the temperature at which a parcel of air reaches saturation upon being cooled at constant pressure and specific humidity.,longitude latitude time,day,2m Dewpoint Temperature,atmos,,,K,CMIP6 CMOR variable,m01s03i250[lbproc=128],,m01s03i250[lbproc=128],,K
Variable atmos.day.tauvpbl_tavg-u-hxy-u (Eday.tauvpbl),794,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/794,day atmos CMIP6 UKESM1 HadGEM3-GC31,tauvpbl_tavg-u-hxy-u,surface_downward_northward_stress_due_to_boundary_layer_mixing,"""comment"" was ""The  downward northward stress associated with the models parameterization of the planetary boundary layer. (This request is related to a WGNE effort to understand how models parameterize the surface stresses.)"";",area: areacella,area: time: mean,surface,longitude latitude time,day,Northward Surface Stress from Planetary Boundary Layer Scheme,atmos,,,Pa,CMIP6 CMOR variable,m01s03i461[lbproc=128],,m01s03i461[lbproc=128],,Pa
Variable atmos.day.tauv_tavg-u-hxy-u (Eday.tauv),793,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/793,day atmos CMIP6 UKESM1 HadGEM3-GC31,tauv_tavg-u-hxy-u,surface_downward_northward_stress,"""comment"" was ""Downward northward wind stress at the surface"";",area: areacella,area: time: mean,"surface, now requesting daily output.",longitude latitude time,day,Surface Downward Northward Wind Stress,atmos,down,,Pa,CMIP6 CMOR variable,m01s03i461[lbproc=128],,m01s03i461[lbproc=128],,Pa
Variable atmos.day.tauupbl_tavg-u-hxy-u (Eday.tauupbl),792,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/792,day atmos CMIP6 UKESM1 HadGEM3-GC31,tauupbl_tavg-u-hxy-u,surface_downward_eastward_stress_due_to_boundary_layer_mixing,"""comment"" was ""The  downward eastward stress associated with the models parameterization of the planetary boundary layer. (This request is related to a WGNE effort to understand how models parameterize the surface stresses.)"";",area: areacella,area: time: mean,surface,longitude latitude time,day,Eastward Surface Stress from Planetary Boundary Layer Scheme,atmos,,,Pa,CMIP6 CMOR variable,m01s03i460[lbproc=128],,m01s03i460[lbproc=128],,Pa
Variable atmos.day.tauu_tavg-u-hxy-u (Eday.tauu),791,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/791,day atmos CMIP6 UKESM1 HadGEM3-GC31,tauu_tavg-u-hxy-u,surface_downward_eastward_stress,,area: areacella,area: time: mean,Downward eastward wind stress at the surface,longitude latitude time,day,Surface Downward Eastward Wind Stress,atmos,down,,Pa,CMIP6 CMOR variable,m01s03i460[lbproc=128],,m01s03i460[lbproc=128],,Pa
Variable atmos.day.tasmin_tstat-h2m-hxy-crp (Eday.tasminCrop),790,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/790,day atmos CMIP6,tasmin_tstat-h2m-hxy-crp,air_temperature,"""comment"" was ""minimum near-surface (usually, 2 meter) air temperature (add cell_method attribute 'time: min')""; ; ""cell_methods"" was ""area: mean where crops time: minimum"";",area: areacella,area: mean where crops time: minimum within days time: mean over days,"minimum near-surface (usually, 2 meter) air temperature (add cell_method attribute ""time: min"")",longitude latitude time height2m,day,Daily Minimum Near-Surface Air Temperature over Crop Tile,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where crops time: minimum CMIP7:area: mean where crops time: minimum within days time: mean over days,",K,CMIP6 CMOR variable,,,,,
Variable atmos.day.tasmax_tstat-h2m-hxy-crp (Eday.tasmaxCrop),789,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/789,day atmos CMIP6,tasmax_tstat-h2m-hxy-crp,air_temperature,"""comment"" was ""maximum near-surface (usually, 2 meter) air temperature (add cell_method attribute 'time: max')"";",area: areacella,area: mean where crops time: maximum,"maximum near-surface (usually, 2 meter) air temperature (add cell_method attribute ""time: max"")",longitude latitude time height2m,day,Daily Maximum Near-Surface Air Temperature over Crop Tile,atmos,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time height2m CMIP7:longitude latitude time  height2m,;  ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where crops time: maximum CMIP7:area: mean where crops time: maximum, area: mean where sea time: maximum,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",K,CMIP6 CMOR variable,,,,,
Variable atmos.day.ta850_tavg-850hPa-hxy-air (Eday.ta850),788,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/788,day atmos CMIP6 UKESM1 HadGEM3-GC31,ta850_tavg-850hPa-hxy-air,air_temperature,"""cell_methods"" was ""area: time: mean"";",area: areacella,area: time: mean where air,Air temperature at 850hPa,longitude latitude time p850,day,Air Temperature,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where air,",K,CMIP6 CMOR variable,"m01s30i294[blev=P850, lbproc=128] / m01s30i304[blev=P850, lbproc=128]",,"m01s30i294[blev=P850, lbproc=128] / m01s30i304[blev=P850, lbproc=128]",,K
Variable atmos.day.ta_tavg-p19-hxy-air (Eday.ta),787,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/787,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV,ta_tavg-p19-hxy-air,air_temperature,"""comment"" was ""Air Temperature"";",area: areacella,time: mean,The difference is to request greater vertical,longitude latitude plev19 time,day,Air Temperature,atmos,,,K,CMIP6 CMOR variable,"m01s30i294[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,"m01s30i294[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,K
Variable atmos.day.snwc_tavg-u-hxy-lnd (Eday.snwc),784,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/784,day atmos CMIP6,snwc_tavg-u-hxy-lnd,canopy_snow_amount,"""long_name"" was "" snow water equivalent intercepted by the vegetation""; ; ""comment"" was ""Total water mass of the snowpack (liquid or frozen), averaged over a grid cell and intercepted by the canopy."";",area: areacella,area: mean where land time: mean,canopy_snow_amount,longitude latitude time,day,Snow Water Equivalent Intercepted by the Vegetation,atmos,,,kg m-2,CMIP6 CMOR variable,,,,,
Variable atmos.day.snrefr_tavg-u-hxy-lnd (Eday.snrefr),783,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/783,day atmos CMIP6,snrefr_tavg-u-hxy-lnd,surface_snow_and_ice_refreezing_flux,"""comment"" was ""In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics. The surface called 'surface' means the lower boundary of the atmosphere. 'Surface snow and ice refreezing flux' means the mass flux of surface  meltwater which refreezes within the snow or firn."";",area: areacella,area: mean where land time: mean,surface_snow_and_ice_refreezing_flux,longitude latitude time,day,Refreezing of Water in the Snow,atmos,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable atmos.day.snmsl_tavg-u-hxy-lnd (Eday.snmsl),782,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/782,day atmos CMIP6,snmsl_tavg-u-hxy-lnd,liquid_water_mass_flux_into_soil_due_to_surface_snow_melt,"""comment"" was ""Mass flow rate of water draining out of the snow pack."";",area: areacella,area: mean where land time: mean,surface_snow_melt_flux_into_soil_layer,longitude latitude time,day,Water Flowing out of Snowpack,atmos,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable atmos.day.scldncl_tavg-u-hxy-scl (Eday.scldncl),779,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/779,day atmos CMIP6 UKESM1 HadGEM3-GC31,scldncl_tavg-u-hxy-scl,number_concentration_of_stratiform_cloud_liquid_water_particles_at_stratiform_liquid_water_cloud_top,"""comment"" was ""Droplets are liquid only.  Report concentration 'as seen from space' over stratiform liquid cloudy portion of grid cell.  This is the value from uppermost model layer with liquid cloud or, if available, it is better to sum over all liquid cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Weight by total liquid cloud top fraction of  (as seen from TOA) each time sample when computing monthly mean.""; ; ""standard_name"" was ""number_concentration_of_stratiform_cloud_liquid_water_particle_at_stratiform_liquid_water_cloud_top"";",area: areacella,area: time: mean,"Droplets are liquid only.  Report concentration ""as seen from space"" over stratiform liquid cloudy portion of grid cell.  This is the value from uppermost model layer with liquid cloud or, if available, it is better to sum over all liquid cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Weight by total liquid cloud top fraction of  (as seen from TOA) each time sample when computing monthly mean.",longitude latitude time,day,Cloud Droplet Number Concentration of Stratiform Cloud Tops,atmos,,,m-3,CMIP6 CMOR variable,"mask_using_cube(m01s01i298[lbproc=128] / m01s01i299[lbproc=128], m01s02i391[lbproc=128] + m01s02i392[lbproc=128] - (m01s02i395[lbproc=128] + m01s02i396[lbproc=128]))",,"mask_using_cube(m01s01i298[lbproc=128] / m01s01i299[lbproc=128], m01s02i391[lbproc=128] + m01s02i392[lbproc=128] - (m01s02i395[lbproc=128] + m01s02i396[lbproc=128]))",,cm-3
Variable atmos.day.rsdsdiff_tavg-u-hxy-u (Eday.rsdsdiff),776,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/776,day atmos CMIP6 UKESM1 HadGEM3-GC31,rsdsdiff_tavg-u-hxy-u,surface_diffuse_downwelling_shortwave_flux_in_air,,area: areacella,area: time: mean,Surface downwelling solar irradiance from diffuse radiation for UV calculations.,longitude latitude time,day,Surface Diffuse Downwelling Shortwave Radiation,atmos,down,,W m-2,CMIP6 CMOR variable,m01s01i216[lbproc=128],,m01s01i216[lbproc=128],,W m-2
Variable atmos.day.rsdscsdiff_tavg-u-hxy-u (Eday.rsdscsdiff),775,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/775,day atmos CMIP6,rsdscsdiff_tavg-u-hxy-u,surface_diffuse_downwelling_shortwave_flux_in_air_assuming_clear_sky,,area: areacella,area: time: mean,Surface downwelling solar irradiance from diffuse radiation for UV calculations in clear sky conditions,longitude latitude time,day,Surface Diffuse Downwelling Clear Sky Shortwave Radiation,atmos,down,,W m-2,CMIP6 CMOR variable,,,,,
Variable atmos.day.reffsclwtop_tavg-u-hxy-scl (Eday.reffsclwtop),771,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/771,day atmos CMIP6 UKESM1 HadGEM3-GC31,reffsclwtop_tavg-u-hxy-scl,effective_radius_of_stratiform_cloud_liquid_water_particles_at_stratiform_liquid_water_cloud_top,"""standard_name"" was ""effective_radius_of_stratiform_cloud_liquid_water_particle_at_stratiform_liquid_water_cloud_top""; ; ""comment"" was ""Droplets are liquid only.  This is the effective radius 'as seen from space' over liquid stratiform cloudy portion of grid cell.  This is the value from uppermost model layer with liquid cloud or, if available, or for some models it is the sum over all liquid cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Reported values are weighted by total liquid cloud top fraction of  (as seen from TOA) each time sample when computing monthly mean.daily data, separated to large-scale clouds, convective clouds. If any of the cloud is from more than one process (i.e. shallow convection), please provide them separately.""; ; ""cell_methods"" was ""area: time: mean"";",area: areacella,area: time: mean where stratiform_cloud (weighted by total stratiform cloud area),"Droplets are liquid only.  This is the effective radius ""as seen from space"" over liquid stratiform cloudy portion of grid cell.  This is the value from uppermost model layer with liquid cloud or, if available, or for some models it is the sum over all liquid cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Reported values are weighted by total liquid cloud top fraction of  (as seen from TOA) each time sample when computing monthly mean.daily data, separated to large-scale clouds, convective clouds. If any of the cloud is from more than one process (i.e. shallow convection), please provide them separately.",longitude latitude time,day,Cloud-Top Effective Droplet Radius in Stratiform Cloud,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where stratiform_cloud (weighted by total stratiform cloud area),; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where stratiform_cloud (weighted by total stratiform cloud area),",m,CMIP6 CMOR variable,"mask_using_cube(m01s01i245[lbproc=128] / m01s01i246[lbproc=128], m01s02i391[lbproc=128] + m01s02i392[lbproc=128] - (m01s02i395[lbproc=128] + m01s02i396[lbproc=128]))",,"mask_using_cube(m01s01i245[lbproc=128] / m01s01i246[lbproc=128], m01s02i391[lbproc=128] + m01s02i392[lbproc=128] - (m01s02i395[lbproc=128] + m01s02i396[lbproc=128]))",,um
Variable atmos.day.reffcclwtop_tavg-u-hxy-ccl (Eday.reffcclwtop),770,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/770,day atmos CMIP6 UKESM1 HadGEM3-GC31,reffcclwtop_tavg-u-hxy-ccl,effective_radius_of_convective_cloud_liquid_water_particles_at_convective_liquid_water_cloud_top,"""standard_name"" was ""effective_radius_of_convective_cloud_liquid_water_particle_at_convective_liquid_water_cloud_top""; ; ""comment"" was ""Droplets are liquid only.  This is the effective radius 'as seen from space' over convective liquid cloudy portion of grid cell.  This is the value from uppermost model layer with liquid cloud or, if available, or for some models it is the sum over all liquid cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Reported values are weighted by total liquid cloud top fraction of  (as seen from TOA) each time sample when computing monthly mean.daily data, separated to large-scale clouds, convective clouds. If any of the cloud is from more than one process (i.e. shallow convection), please provide them separately.""; ; ""cell_methods"" was ""area: time: mean"";",area: areacella,area: time: mean where convective_cloud (weighted by total convective cloud area),"Droplets are liquid only.  This is the effective radius ""as seen from space"" over convective liquid cloudy portion of grid cell.  This is the value from uppermost model layer with liquid cloud or, if available, or for some models it is the sum over all liquid cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Reported values are weighted by total liquid cloud top fraction of  (as seen from TOA) each time sample when computing monthly mean.daily data, separated to large-scale clouds, convective clouds. If any of the cloud is from more than one process (i.e. shallow convection), please provide them separately.",longitude latitude time,day,Cloud-Top Effective Droplet Radius in Convective Cloud,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where convective_cloud,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where convective_cloud (weighted by total convective cloud area),; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where convective_cloud (weighted by total convective cloud area), area: time: mean where stratifor (weighted by total convective cloud area) copy,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where convective_cloud (weighted by total convective cloud area), area: time: mean where stratiform_cloud (weighted by total convective cloud area),",m,CMIP6 CMOR variable,"mask_using_cube(m01s01i245[lbproc=128] / m01s01i246[lbproc=128], m01s02i395[lbproc=128] + m01s02i396[lbproc=128])",,"mask_using_cube(m01s01i245[lbproc=128] / m01s01i246[lbproc=128], m01s02i395[lbproc=128] + m01s02i396[lbproc=128])",,um
