title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable land.mon.rhc13_tavg-u-hxy-lnd (Emon.rhc13),1000,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1000,mon land CMIP6,rhc13_tavg-u-hxy-lnd,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_13C_due_to_heterotrophic_respiration,"""comment"" was ""Heterotrophic respiration is respiration by heterotrophs ('consumers'), which are organisms (including animals and decomposers) that consume other organisms or dead organic material, rather than synthesising organic material from inorganic precursors using energy from the environment (especially sunlight) as autotrophs ('producers') do. Heterotrophic respiration goes on within both the soil and litter pools."";",area: areacella,area: mean where land time: mean,"Heterotrophic respiration is respiration by heterotrophs (""consumers""), which are organisms (including animals and decomposers) that consume other organisms or dead organic material, rather than synthesising organic material from inorganic precursors using energy from the environment (especially sunlight) as autotrophs (""producers"") do. Heterotrophic respiration goes on within both the soil and litter pools.",longitude latitude time,mon,Carbon-13 Mass Flux into Atmosphere Due to Heterotrophic Respiration on Land [kgC m-2 s-1],land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.rhTree_tavg-u-hxy-tree (Emon.rhTree),999,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/999,mon land CMIP6,rhTree_tavg-u-hxy-tree,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_heterotrophic_respiration,"""cell_methods"" was ""area: time: mean where trees (comment: mask=treeFrac)"";",area: areacella,area: time: mean where trees (mask=treeFrac),Total RH of trees in the grid cell,longitude latitude time,mon,Heterotrophic Respiration on Tree Tiles as Carbon Mass Flux [kgC m-2 s-1],land,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where trees (comment: mask=treeFrac) CMIP7:area: time: mean where trees (mask=treeFrac),",kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.rhSoil_tavg-u-hxy-lnd (Emon.rhSoil),998,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/998,mon land CMIP6,rhSoil_tavg-u-hxy-lnd,surface_upward_mass_flux_of_carbon_due_to_heterotrophic_respiration_in_soil,,area: areacella,area: mean where land time: mean,Needed to calculate soil bulk turnover time,longitude latitude time,mon,Carbon Mass Flux into Atmosphere Due to Heterotrophic Respiration from Soil on Land,land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.rhShrub_tavg-u-hxy-shb (Emon.rhShrub),997,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/997,mon land CMIP6,rhShrub_tavg-u-hxy-shb,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_heterotrophic_respiration,"""cell_methods"" was ""area: time: mean where shrubs (comment: mask=shrubFrac)"";",area: areacella,area: time: mean where shrubs (mask=shrubFrac),Total RH of shrubs in the grid cell,longitude latitude time,mon,Heterotrophic Respiration on Shrub Tiles as Carbon Mass Flux [kgC m-2 s-1],land,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where shrubs (comment: mask=shrubFrac) CMIP7:area: time: mean where shrubs (mask=shrubFrac),",kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.rhLut_tavg-u-hxy-lus (Emon.rhLut),996,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/996,mon land CMIP6,rhLut_tavg-u-hxy-lus,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_heterotrophic_respiration,,area: areacella,area: time: mean where sector,"Carbon mass flux per unit area into atmosphere due to heterotrophic respiration on land (respiration by consumers), calculated on land-use tiles.",longitude latitude landUse time,mon,Heterotrophic Respiration on Land-Use Tile as Carbon Mass Flux [kgC m-2 s-1],land,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude landUse time CMIP7:longitude latitude time landUse,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.rhLitter_tavg-u-hxy-lnd (Emon.rhLitter),995,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/995,mon land CMIP6,rhLitter_tavg-u-hxy-lnd,surface_upward_mass_flux_of_carbon_due_to_heterotrophic_respiration_in_litter,,area: areacella,area: mean where land time: mean,Needed to calculate litter bulk turnover time. Includes respiration from CWD as well.,longitude latitude time,mon,Carbon Mass Flux into Atmosphere Due to Heterotrophic Respiration from Litter on Land,land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.rhGrass_tavg-u-hxy-ng (Emon.rhGrass),994,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/994,mon land CMIP6,rhGrass_tavg-u-hxy-ng,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_heterotrophic_respiration,"""cell_methods"" was ""area: time: mean where natural_grasses (comment: mask=grassFrac)"";",area: areacella,area: time: mean where natural_grasses (mask=grassFrac),Total RH of grass in the grid cell,longitude latitude time,mon,Heterotrophic Respiration on Grass Tiles as Carbon Mass Flux [kgC m-2 s-1],land,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where natural_grasses (comment: mask=grassFrac) CMIP7:area: time: mean where natural_grasses (mask=grassFrac),",kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.rac14_tavg-u-hxy-lnd (Emon.rac14),986,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/986,mon land CMIP6,rac14_tavg-u-hxy-lnd,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_14C_due_to_plant_respiration,"""comment"" was ""Flux of carbon-14 into the atmosphere due to plant respiration. Plant respiration is the sum of respiration by parts of plants both above and below the soil. It is assumed that all the respired carbon dioxide is emitted to the atmosphere. "";",area: areacella,area: mean where land time: mean,Flux of carbon-14 into the atmosphere due to plant respiration. Plant respiration is the sum of respiration by parts of plants both above and below the soil. It is assumed that all the respired carbon dioxide is emitted to the atmosphere.,longitude latitude time,mon,Carbon-14 Mass Flux into Atmosphere Due to Autotrophic (Plant) Respiration on Land [kgC m-2 s-1],land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.rac13_tavg-u-hxy-lnd (Emon.rac13),985,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/985,mon land CMIP6,rac13_tavg-u-hxy-lnd,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_13C_due_to_plant_respiration,"""comment"" was ""Flux of carbon-13 into the atmosphere due to plant respiration. Plant respiration is the sum of respiration by parts of plants both above and below the soil. It is assumed that all the respired carbon dioxide is emitted to the atmosphere. "";",area: areacella,area: mean where land time: mean,Flux of carbon-13 into the atmosphere due to plant respiration. Plant respiration is the sum of respiration by parts of plants both above and below the soil. It is assumed that all the respired carbon dioxide is emitted to the atmosphere.,longitude latitude time,mon,Carbon-13 Mass Flux into Atmosphere Due to Autotrophic (Plant) Respiration on Land [kgC m-2 s-1],land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.raTree_tavg-u-hxy-lnd (Emon.raTree),984,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/984,mon land CMIP6 UKESM1,raTree_tavg-u-hxy-lnd,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration,"""cell_methods"" was ""area: time: mean where trees (comment: mask=treeFrac)"";",area: areacella,area: time: mean where trees (mask=treeFrac),Total RA of trees in the grid cell,longitude latitude time,mon,Autotrophic Respiration on Tree Tiles as Carbon Mass Flux [kgC m-2 s-1],land,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where trees (comment: mask=treeFrac) CMIP7:area: time: mean where trees (mask=treeFrac),",kg m-2 s-1,CMIP6 CMOR variable,,,"land_class_mean( m01s19i184[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR), m01s19i013[lbtim_ia=240,lbproc=128], land_class='tree')",,kg m-2 s-1
Variable land.mon.raStem_tavg-u-hxy-lnd (Emon.raStem),983,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/983,mon land CMIP6,raStem_tavg-u-hxy-lnd,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration_in_stems,,area: areacella,area: mean where land time: mean,added for completeness with Ra_root,longitude latitude time,mon,Total Respiration from Stem as Carbon Mass Flux [kgC m-2 s-1],land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.raShrub_tavg-u-hxy-lnd (Emon.raShrub),982,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/982,mon land CMIP6 UKESM1,raShrub_tavg-u-hxy-lnd,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration,"""cell_methods"" was ""area: time: mean where shrubs (comment: mask=shrubFrac)"";",area: areacella,area: time: mean where shrubs (mask=shrubFrac),Total RA of shrubs in the grid cell,longitude latitude time,mon,Autotrophic Respiration on Shrub Tiles as Carbon Mass Flux [kgC m-2 s-1],land,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where shrubs (comment: mask=shrubFrac) CMIP7:area: time: mean where shrubs (mask=shrubFrac),",kg m-2 s-1,CMIP6 CMOR variable,,,"land_class_mean( m01s19i184[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR), m01s19i013[lbtim_ia=240,lbproc=128], land_class='shrub')",,kg m-2 s-1
Variable land.mon.raRoot_tavg-u-hxy-lnd (Emon.raRoot),981,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/981,mon land CMIP6,raRoot_tavg-u-hxy-lnd,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration_in_roots,,area: areacella,area: mean where land time: mean,Total autotrophic respiration from all belowground plant parts.  This has benchmarking value because the sum of Rh and root respiration can be compared to observations of total soil respiration.,longitude latitude time,mon,Total Respiration from Roots as Carbon Mass Flux [kgC m-2 s-1],land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.raOther_tavg-u-hxy-lnd (Emon.raOther),980,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/980,mon land CMIP6,raOther_tavg-u-hxy-lnd,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration_in_miscellaneous_living_matter,,area: areacella,area: mean where land time: mean,added for completeness with Ra_root,longitude latitude time,mon,Total Respiration from Other Pools (not Leaves Stem or Roots) as Carbon Mass Flux [kgC m-2 s-1],land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.raLeaf_tavg-u-hxy-lnd (Emon.raLeaf),979,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/979,mon land CMIP6,raLeaf_tavg-u-hxy-lnd,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration_in_leaves,,area: areacella,area: mean where land time: mean,added for completeness with Ra_root,longitude latitude time,mon,Total Respiration from Leaves as Carbon Mass Flux [kgC m-2 s-1],land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.raGrass_tavg-u-hxy-lnd (Emon.raGrass),978,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/978,mon land CMIP6 UKESM1,raGrass_tavg-u-hxy-lnd,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration,"""cell_methods"" was ""area: time: mean where natural_grasses (comment: mask=grassFrac)"";",area: areacella,area: time: mean where natural_grasses (mask=grassFrac),Total RA of grass in the grid cell,longitude latitude time,mon,Autotrophic Respiration on Grass Tiles as Carbon Mass Flux [kgC m-2 s-1],land,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where natural_grasses (comment: mask=grassFrac) CMIP7:area: time: mean where natural_grasses (mask=grassFrac),",kg m-2 s-1,CMIP6 CMOR variable,,,"land_class_mean( m01s19i184[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR), m01s19i013[lbtim_ia=240,lbproc=128], land_class='grass')",,kg m-2 s-1
Variable land.mon.pastureFracC4_tavg-u-hxy-u (Emon.pastureFracC4),971,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/971,mon land CMIP6 UKESM1,pastureFracC4_tavg-u-hxy-u,area_fraction,"""cell_methods"" was ""area: mean where land over all_area_types time: mean"";",area: areacella,area: time: mean,Percentage of entire grid cell covered by C4 pasture,longitude latitude time typec4pastures,mon,C4 Pasture Area Percentage,land,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time typec4pastures CMIP7:longitude latitude time  typec4pastures,;  ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land over all_area_types time: mean CMIP7:area: time: mean,",%,CMIP6 CMOR variable,,,"land_class_area(m01s19i013[lbtim_ia=240,lbproc=128],m01s03i395[lbproc=128], land_class='c4Pasture')",,%
Variable land.mon.pastureFracC3_tavg-u-hxy-u (Emon.pastureFracC3),970,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/970,mon land CMIP6 UKESM1,pastureFracC3_tavg-u-hxy-u,area_fraction,"""cell_methods"" was ""area: mean where land over all_area_types time: mean"";",area: areacella,area: time: mean,Percentage of entire grid cell covered by C3 pasture,longitude latitude time typec3pastures,mon,C3 Pasture Area Percentage,land,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time typec3pastures CMIP7:longitude latitude time  typec3pastures,;  ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land over all_area_types time: mean CMIP7:area: time: mean,",%,CMIP6 CMOR variable,,,"land_class_area(m01s19i013[lbtim_ia=240,lbproc=128],m01s03i395[lbproc=128], land_class='c3Pasture')",,%
Variable land.mon.nppTree_tavg-u-hxy-lnd (Emon.nppTree),967,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/967,mon land CMIP6 UKESM1,nppTree_tavg-u-hxy-lnd,net_primary_productivity_of_biomass_expressed_as_carbon,"""cell_methods"" was ""area: time: mean where trees (comment: mask=treeFrac)"";",area: areacella,area: time: mean where trees (mask=treeFrac),Total NPP of trees in the grid cell,longitude latitude time,mon,Net Primary Production on Tree Tiles as Carbon Mass Flux [kgC m-2 s-1],land,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where trees (comment: mask=treeFrac) CMIP7:area: time: mean where trees (mask=treeFrac),",kg m-2 s-1,CMIP6 CMOR variable,,,"land_class_mean( m01s19i101[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR), m01s19i013[lbtim_ia=240,lbproc=128], land_class='tree')",,kg m-2 s-1
Variable land.mon.nppStem_tavg-u-hxy-lnd (Emon.nppStem),966,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/966,mon land CMIP6,nppStem_tavg-u-hxy-lnd,net_primary_productivity_of_biomass_expressed_as_carbon_accumulated_in_stems,,area: areacella,area: mean where land time: mean,added for completeness with npp_root,longitude latitude time,mon,Net Primary Production Allocated to Stem as Carbon Mass Flux [kgC m-2 s-1],land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.nppShrub_tavg-u-hxy-lnd (Emon.nppShrub),965,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/965,mon land CMIP6 UKESM1,nppShrub_tavg-u-hxy-lnd,net_primary_productivity_of_biomass_expressed_as_carbon,"""cell_methods"" was ""area: time: mean where shrubs (comment: mask=shrubFrac)"";",area: areacella,area: time: mean where shrubs (mask=shrubFrac),Total NPP of shrubs in the grid cell,longitude latitude time,mon,Net Primary Production on Shrub Tiles as Carbon Mass Flux [kgC m-2 s-1],land,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where shrubs (comment: mask=shrubFrac) CMIP7:area: time: mean where shrubs (mask=shrubFrac),",kg m-2 s-1,CMIP6 CMOR variable,,,"land_class_mean( m01s19i101[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR), m01s19i013[lbtim_ia=240,lbproc=128], land_class='shrub')",,kg m-2 s-1
Variable land.mon.nppOther_tavg-u-hxy-lnd (Emon.nppOther),964,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/964,mon land CMIP6,nppOther_tavg-u-hxy-lnd,net_primary_productivity_of_biomass_expressed_as_carbon_accumulated_in_miscellaneous_living_matter,,area: areacella,area: mean where land time: mean,added for completeness with npp_root,longitude latitude time,mon,Net Primary Production Allocated to Other Pools (not Leaves Stem or Roots) as Carbon Mass Flux [kgC m-2 s-1],land,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable land.mon.npp_tavg-u-hxy-lnd (Emon.nppLut),963,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/963,mon land CMIP6 UKESM1,npp_tavg-u-hxy-lnd,net_primary_productivity_of_biomass_expressed_as_carbon,"""comment"" was ""'Production of carbon' means the production of biomass expressed as the mass of carbon which it contains. Net primary production is the excess of gross primary production (rate of synthesis of biomass from inorganic precursors) by autotrophs ('producers'), for example, photosynthesis in plants or phytoplankton, over the rate at which the autotrophs themselves respire some of this biomass. 'Productivity' means production per unit area. The phrase 'expressed_as' is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A."";",area: areacella,area: time: mean where sector,"""Production of carbon"" means the production of biomass expressed as the mass of carbon which it contains. Net primary production is the excess of gross primary production (rate of synthesis of biomass from inorganic precursors) by autotrophs (""producers""), for example, photosynthesis in plants or phytoplankton, over the rate at which the autotrophs themselves respire some of this biomass. ""Productivity"" means production per unit area. The phrase ""expressed_as"" is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A.",longitude latitude landUse time,mon,Net Primary Production on Land-Use Tile as Carbon Mass Flux [kgC m-2 s-1],land,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude landUse time CMIP7:longitude latitude time landUse,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",kg m-2 s-1,CMIP6 CMOR variable,,,"land_use_tile_mean( m01s19i101[lbtim_ia=240,lbproc=128] / (SECONDS_IN_DAY * DAYS_IN_YEAR), m01s19i013[lbtim_ia=240,lbproc=128])",,kg m-2 s-1
