title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable aerosol.day.zg_tavg-10hPa-hxy-air (AERday.zg10),226,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/226,day aerosol CMIP6 UKESM1 HadGEM3-GC31,zg_tavg-10hPa-hxy-air,geopotential_height,"""comment"" was ""Geopotential height on the 10hPa surface""; ; ""cell_methods"" was ""area: time: mean"";",area: areacella,area: time: mean where air,Geopotential height on the 10 hPa surface,longitude latitude time p10,day,Geopotential Height at 10hPa,aerosol,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where air,",m,CMIP6 CMOR variable,"m01s30i297[blev=P10, lbproc=128] / m01s30i304[blev=P10, lbproc=128]",,"m01s30i297[blev=P10, lbproc=128] / m01s30i304[blev=P10, lbproc=128]",,m
Variable aerosol.day.ua_tavg-10hPa-hxy-air (AERday.ua10),222,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/222,day aerosol CMIP6 UKESM1 HadGEM3-GC31,ua_tavg-10hPa-hxy-air,eastward_wind,"""cell_methods"" was ""area: time: mean"";",area: areacella,area: time: mean where air,Zonal wind on the 10 hPa surface,longitude latitude time p10,day,Eastward Wind at 10hPa,aerosol,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where air,",m s-1,CMIP6 CMOR variable,"m01s30i201[blev=P10, lbproc=128] / m01s30i301[blev=P10, lbproc=128]",,"m01s30i201[blev=P10, lbproc=128] / m01s30i301[blev=P10, lbproc=128]",,m s-1
Variable aerosol.day.toz_tavg-u-hxy-u (AERday.toz),221,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/221,day aerosol CMIP6 UKESM1 HadGEM3-GC31,toz_tavg-u-hxy-u,equivalent_thickness_at_stp_of_atmosphere_ozone_content,"""comment"" was ""Total ozone column calculated at 0 degrees C and 1 bar, such that 1m = 1e5 DU."";",area: areacella,area: time: mean,Total ozone column,longitude latitude time,day,Total Column Ozone,aerosol,,,m,CMIP6 CMOR variable,"m01s50i219[lblev=1, lbproc=128]",,"m01s50i219[lblev=1, lbproc=128]",,1e-5 m
Variable aerosol.day.so2_tavg-u-hm-u (AERday.so2),220,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/220,day aerosol,so2_tavg-u-hm-u,mole_fraction_of_sulfur_dioxide_in_air,Not present,area: areacella,area: time: mean,Daily mean SO2 volume mixing ratio in lowest model layer,longitude latitude time,day,Surface daily mean SO2,aerosol,,,mol mol-1,New,,,,,
Variable aerosol.day.sfpm25_tavg-u-hm-u (AERday.sfpm25),219,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/219,day aerosol,sfpm25_tavg-u-hm-u,mass_fraction_of_pm2p5_ambient_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,Daily mean PM2.5 mass mixing ratio in lowest model layer,longitude latitude time,day,Daily mean surface PM2.5,aerosol,,,kg kg-1,New,,,,,
Variable aerosol.day.sfpm10_tavg-u-hm-u (AERday.sfpm10),218,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/218,day aerosol,sfpm10_tavg-u-hm-u,mass_fraction_of_pm10_ambient_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,Daily mean PM10 mass mixing ratio in lowest model layer,longitude latitude time,day,Daily mean surface PM10,aerosol,,,kg kg-1,New,,,,,
Variable aerosol.day.sfpm1_tavg-u-hm-u (AERday.sfpm1),217,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/217,day aerosol,sfpm1_tavg-u-hm-u,mass_fraction_of_pm1_ambient_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,Daily mean PM1.0 mass mixing ratio in lowest model layer,longitude latitude time,day,Surface daily mean PM1.0,aerosol,,,kg kg-1,New,,,,,
Variable aerosol.day.sfo3max_tstat-u-hm-u (AERday.sfo3max),216,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/216,day aerosol CMIP6 UKESM1 HadGEM3-GC31,sfo3max_tstat-u-hm-u,mole_fraction_of_ozone_in_air,"""comment"" was ""Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y."";",area: areacella,area: mean time: maximum,"maximum near-surface ozone  (add cell_methods attribute ""time: maximum"")",longitude latitude time,day,Daily Maximum O3 Volume Mixing Ratio in Lowest Model Layer,aerosol,,,mol mol-1,CMIP6 CMOR variable,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s34i001[lblev=1, lbproc=8192]",,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s34i001[lblev=1, lbproc=8192]",,mol mol-1
Variable aerosol.day.od550aer_tavg-u-hxy-u (AERday.od550aer),215,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/215,day aerosol CMIP6 UKESM1 HadGEM3-GC31,od550aer_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_ambient_aerosol_particles,"""comment"" was ""AOD from the ambient aerosols (i.e., includes aerosol water).  Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types. Needs a comment attribute 'wavelength: 550nm'"";",area: areacella,area: time: mean,"AOD from the ambient aerosls (i.e., includes aerosol water).  Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types. Needs a comment attribute ""wavelength: 550 nm""",longitude latitude time lambda550nm,day,Ambient Aerosol Optical Thickness at 550nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time lambda550nm CMIP7:longitude latitude time  lambda550nm,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",,1
Variable aerosol.day.mmrss_tavg-u-hm-u (AERday.mmrss),214,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/214,day aerosol,mmrss_tavg-u-hm-u,mass_fraction_of_sea_salt_dry_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,Daily mean Sea Salt mass mixing ratio in lowest model layer,longitude latitude time,day,Daily mean surface Sea Salt,aerosol,,,kg kg-1,New,,,,,
Variable aerosol.day.mmrsoa_tavg-u-hm-u (AERday.mmrsoa),213,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/213,day aerosol,mmrsoa_tavg-u-hm-u,mass_fraction_of_secondary_particulate_organic_matter_dry_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,Daily mean secondary organic aerosol mass mixing ratio in lowest model layer,longitude latitude time,day,Daily mean surface SOA,aerosol,,,kg kg-1,New,,,,,
Variable aerosol.day.mmrso4_tavg-u-hm-u (AERday.mmrso4),212,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/212,day aerosol,mmrso4_tavg-u-hm-u,mass_fraction_of_sulfate_dry_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,Daily mean sulfate aerosol mass mixing ratio in lowest model layer,longitude latitude time,day,Daily mean surface sulfate aerosol,aerosol,,,kg kg-1,New,,,,,
Variable aerosol.day.mmroa_tavg-u-hm-u (AERday.mmroa),211,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/211,day aerosol,mmroa_tavg-u-hm-u,mass_fraction_of_particulate_organic_matter_dry_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,Daily mean total organic aerosol mass mixing ratio in lowest model layer,longitude latitude time,day,Total surface organic aerosol,aerosol,,,kg kg-1,New,,,,,
Variable aerosol.day.mmrno3_tavg-u-hm-u (AERday.mmrno3),210,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/210,day aerosol,mmrno3_tavg-u-hm-u,mass_fraction_of_nitrate_dry_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,Daily mean NO3 aerosol mass mixing ratio in lowest model layer,longitude latitude time,day,Daily mean surface NO3 aerosol,aerosol,,,kg kg-1,New,,,,,
Variable aerosol.day.mmrnh4_tavg-u-hm-u (AERday.mmrnh4),209,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/209,day aerosol,mmrnh4_tavg-u-hm-u,mass_fraction_of_ammonium_dry_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,Daily mean NH4 mass mixing ratio in lowest model layer,longitude latitude time,day,Daily mean surface NH4,aerosol,,,kg kg-1,New,,,,,
Variable aerosol.day.mmrdust_tavg-u-hm-u (AERday.mmrdust),208,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/208,day aerosol,mmrdust_tavg-u-hm-u,mass_fraction_of_dust_dry_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,Daily mean dust aerosol mass mixing ratio in lowest model layer,longitude latitude time,day,Daily mean surface dust aerosol,aerosol,,,kg kg-1,New,,,,,
Variable aerosol.day.mmrbc_tavg-u-hm-u (AERday.mmrbc),207,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/207,day aerosol,mmrbc_tavg-u-hm-u,mass_fraction_of_elemental_carbon_dry_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,Daily mean elemental carbon mass mixing ratio in lowest model layer,longitude latitude time,day,Daily mean surface BC,aerosol,,,kg kg-1,New,,,,,
Variable aerosol.day.mmraerh2o_tavg-u-hm-u (AERday.mmraerh2o),206,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/206,day aerosol,mmraerh2o_tavg-u-hm-u,mass_fraction_of_water_in_ambient_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,Daily mean Aerosol water mass mixing ratio in lowest model layer,longitude latitude time,day,Daily mean surface Aerosol water mass mixing ratio in lowest model layer,aerosol,,,kg kg-1,New,,,,,
Variable aerosol.day.cod_tavg-u-hxy-cl (AERday.cod),200,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/200,day aerosol CMIP6 UKESM1 HadGEM3-GC31,cod_tavg-u-hxy-cl,atmosphere_optical_thickness_due_to_cloud,"""comment"" was ""The optical thickness is the integral along the path of radiation of a volume scattering/absorption/attenuation coefficient. The radiative flux is reduced by a factor exp(-optical_thickness) on traversing the path. A coordinate variable of radiation_wavelength or radiation_frequency can be specified to indicate that the optical thickness applies at specific wavelengths or frequencies. The atmosphere optical thickness applies to radiation passing through the entire atmosphere. 'Cloud' means the component of extinction owing to the presence of liquid or ice water particles. The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity named by omitting the phrase."";",area: areacella,area: time: mean,"The optical thickness is the integral along the path of radiation of a volume scattering/absorption/attenuation coefficient. The radiative flux is reduced by a factor exp(-optical_thickness) on traversing the path. A coordinate variable of radiation_wavelength or radiation_frequency can be specified to indicate that the optical thickness applies at specific wavelengths or frequencies. The atmosphere optical thickness applies to radiation passing through the entire atmosphere. ""Cloud"" means the component of extinction owing to the presence of liquid or ice water particles. The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity named by omitting the phrase.",longitude latitude time,day,Cloud Optical Depth,aerosol,,,1,CMIP6 CMOR variable,m01s02i332[lbproc=128] / m01s02i334[lbproc=128],,m01s02i332[lbproc=128] / m01s02i334[lbproc=128],,1
Variable aerosol.day.co_tavg-u-hm-u (AERday.co),199,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/199,day aerosol,co_tavg-u-hm-u,mole_fraction_of_carbon_monoxide_in_air,Not present,area: areacella,area: time: mean,This is the daily mean for CO volume mixing ratio in lowest model layer,longitude latitude time,day,Daily mean surface CO,aerosol,,,mol mol-1,New,,,,,
Variable aerosol.6hr.zg_tpt-500hPa-hxy-air (6hrPlevPt.zg500),195,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/195,6hr aerosol CMIP6 UKESM1 HadGEM3-GC31,zg_tpt-500hPa-hxy-air,geopotential_height,"""frequency"" was ""6hrPt""; ; ""cell_methods"" was ""area: mean time: point"";",area: areacella,area: mean where air time: point,geopotential height on the 500 hPa surface,longitude latitude time1 p500,6hr,Geopotential Height at 500hPa,aerosol,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where air time: point,",m,CMIP6 CMOR variable,"m01s30i297[blev=P500, lbproc=0] / m01s30i304[blev=P500, lbproc=0]",,"m01s30i297[blev=P500, lbproc=0] / m01s30i304[blev=P500, lbproc=0]",,m
Variable aerosol.6hr.ec550aer_tpt-u-hxy-u (6hrLev.ec550aer),146,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/146,6hr aerosol CMIP6 UKESM1 HadGEM3-GC31,ec550aer_tpt-u-hxy-u,volume_extinction_coefficient_in_air_due_to_ambient_aerosol_particles,"""comment"" was ""Aerosol Extinction at 550nm""; ; ""frequency"" was ""6hrPt""; ; ""dimensions"" was ""longitude latitude alevel time1 lambda550nm"";",area: areacella,area: mean time: point,Aerosol Extinction @550nm,longitude latitude time1 lambda550nm,6hr,Aerosol Extinction Coefficient,aerosol,,,m-1,CMIP6 CMOR variable,"m01s02i530[lbplev=3, lbproc=0] + m01s02i540[lbplev=3, lbproc=0]",,"m01s02i530[lbplev=3, lbproc=0] + m01s02i540[lbplev=3, lbproc=0]",,m-1
Variable aerosol.6hr.bs550aer_tpt-l-hxy-u (6hrLev.bs550aer),145,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/145,6hr aerosol CMIP6,bs550aer_tpt-l-hxy-u,volume_scattering_function_of_radiative_flux_in_air_due_to_ambient_aerosol_particles,"""comment"" was ""Aerosol  Backscatter at 550nm and 180 degrees, computed from extinction and lidar ratio""; ; ""frequency"" was ""6hrPt""; ; ""dimensions"" was ""longitude latitude time1 lambda550nm scatter180"";",area: areacella,area: mean time: point,"Aerosol  Backscatter at wavelength 550nm and scattering angle 180 degrees, computed from extinction and lidar ratio",longitude latitude alevel time1 lambda550nm,6hr,Aerosol Backscatter Coefficient,aerosol,,,m-1 sr-1,CMIP6 CMOR variable,,,,,
